TxBat(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),RSSI(dB),RX,RxBatt(V),VSpeed(m/s),Altitude(m),VFAS(V),Current(A),Consumption(mAh),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Ext1,Ext2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ
7.67,3.64,3.63,3.65,3.59,,,,,57,0,5.59,,,14.47,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,55,0,5.59,,,14.47,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,57,0,5.59,,,14.47,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,56,0,5.59,,,14.47,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,55,0,5.59,,,14.47,0,1803,0,0,-1015,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,54,0,5.59,,,14.48,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,53,0,5.59,,,14.48,0,1803,0,0,-1014,0,-830,-501,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,52,0,5.59,,,14.48,0,1803,0,0,-1014,0,-831,-500,460,393,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,52,0,5.59,,,14.48,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,57,0,5.59,,,14.48,0,1803,0,0,-1014,0,-831,-501,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,59,0,5.59,,,14.48,0,1803,0,0,-1014,0,-830,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,56,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,57,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,56,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,58,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,55,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,57,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,60,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,61,0,5.56,,,14.49,0,1803,0,0,-1014,0,-831,-500,459,393,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,56,0,5.58,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,57,0,5.58,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,57,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,56,0,5.59,,,14.49,0,1803,0,0,-1014,0,-830,-501,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,54,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,56,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,393,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,59,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,56,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,54,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,54,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,56,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.64,3.63,3.65,3.59,,,,,58,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,59,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,58,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,61,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,459,393,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.64,3.63,3.65,3.59,,,,,64,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,64,0,5.59,,,14.49,0,1803,0,0,-1014,0,-831,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,61,0,5.59,,,14.49,0,1803,0,0,-1013,0,-831,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,57,0,5.59,,,14.49,0,1803,0,0,-1014,0,-830,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,57,0,5.59,,,14.5,0,1803,0,0,-1014,0,-831,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,57,0,5.59,,,14.5,0,1803,0,0,-1014,0,-831,-501,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,57,0,5.59,,,14.5,0,1803,0,0,-1014,0,-831,-500,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,56,0,5.59,,,14.5,0,1803,0,0,-1014,0,-831,-500,459,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,59,0,5.59,,,14.5,0,1803,0,0,-1014,0,-831,-501,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,66,0,5.59,,,14.5,0,1803,0,0,-1013,0,-831,-500,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,68,0,5.59,,,14.5,0,1803,0,0,-1013,0,-831,-501,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,70,0,5.59,,,14.5,0,1803,0,0,-1013,0,-831,-500,459,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,72,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,73,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,73,0,5.59,,,14.51,0,1803,0,0,-1014,0,-830,-501,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,74,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,76,0,5.56,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,79,0,5.58,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,79,0,5.58,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,80,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,81,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,81,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,81,0,5.59,,,14.51,0,1803,0,0,-1014,0,-830,-500,460,392,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,80,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,80,0,5.59,,,14.51,0,1803,0,0,-1014,0,-830,-501,460,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,81,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,82,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,82,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-589,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1015,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-830,-500,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1015,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,82,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1013,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,82,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,83,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,84,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,84,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,84,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,84,0,5.59,,,14.51,0,1803,0,0,-1015,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,84,0,5.59,,,14.51,0,1803,0,0,-1014,0,-830,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,84,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.66,3.67,3.63,3.65,3.59,,,,,85,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,86,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,87,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,86,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-501,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,87,0,5.59,,,14.51,0,1803,0,0,-1014,0,-830,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,88,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,89,0,5.59,,,14.51,0,1803,0,0,-1015,0,-830,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,89,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,91,0,5.59,,,14.51,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,91,0,5.56,,,14.52,0,1803,0,0,-1014,0,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,91,0,5.58,,,14.52,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,93,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,91,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,93,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,94,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,89,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,87,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,81,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.59,,,,,78,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,80,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,79,0,5.59,,,14.52,0,1803,0,0,-1014,0,-830,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,82,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,82,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,82,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,80,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,80,0,5.59,,,14.53,0,1803,0,0,-1015,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,89,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,92,0,5.59,,,14.53,0,1803,0,0,-1014,0,-830,-500,459,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,93,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,93,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,92,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,92,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,93,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,93,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,79,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,80,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,460,393,-589,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,79,0,5.59,,,14.53,0,1803,0,0,-1013,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,79,0,5.59,,,14.53,0,1803,0,0,-1014,0,-830,-501,459,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,80,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1024,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,83,0,5.59,,,14.53,0,1803,0,0,-1013,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,85,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,86,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,392,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,86,0,5.59,,,14.53,0,1803,0,0,-1013,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,85,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-501,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,83,0,5.59,,,14.53,0,1803,0,0,-1014,0,-831,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,82,0,5.58,,,14.52,0,1803,0,0,-1014,0,-830,-500,460,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,81,0,5.59,,,14.52,0,1803,0,0,-1014,0,-831,-501,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
7.67,3.67,3.63,3.65,3.62,,,,,82,0,5.59,,,14.52,0,1803,0,0,-1014,0,-830,-500,459,393,-588,-1023,0,1,1,-1,1,0,-1,1,-1,-1,-1
