Date,Time,VSpd(m/s),Alt(m),A2(V),RSSI(dB),RxBt(V),Cels(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-10-11,16:15:50.270,0.0,-1.9,9.0,71,4.9,0.00,-4,-3,1024,3,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:50.770,0.0,-1.9,9.0,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:51.270,0.0,-1.9,8.8,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:51.770,0.0,-1.9,8.6,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:52.270,0.1,-1.7,8.6,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:52.770,0.0,-1.8,8.7,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:53.270,0.0,-1.8,8.9,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:53.770,0.0,-1.8,8.8,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:54.280,0.1,-1.8,8.6,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:54.780,0.0,-1.8,8.6,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:55.280,0.0,-1.8,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:55.780,0.0,-1.8,9.1,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:56.280,-0.1,-1.9,9.2,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:56.780,0.0,-1.8,9.2,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:57.280,0.0,-1.8,8.9,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:57.780,0.0,-1.8,9.7,69,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:58.290,0.0,-1.9,10.5,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:58.790,-0.1,-1.9,10.3,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:59.290,0.0,-1.9,9.5,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:15:59.790,-0.1,-2.0,9.1,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:00.290,0.0,-1.9,8.9,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:00.790,0.0,-2.0,9.1,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:01.290,0.0,-2.0,8.8,71,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:01.790,0.0,-2.0,9.0,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:02.290,-0.1,-2.1,8.8,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:02.790,0.0,-2.0,9.1,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:03.290,0.0,-2.1,9.0,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:03.790,0.0,-2.1,9.0,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:04.290,0.0,-2.1,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:04.790,0.0,-2.1,9.0,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:05.290,0.0,-2.1,9.0,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:05.790,0.0,-2.1,9.4,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:06.290,0.0,-2.2,9.3,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:06.790,-0.1,-2.2,10.0,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:07.290,0.0,-2.2,9.5,69,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:07.790,0.0,-2.2,10.1,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:08.290,0.0,-2.3,9.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:08.790,0.0,-2.2,9.8,72,4.9,0.00,-4,-3,1024,3,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:09.290,0.0,-2.3,9.3,70,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:09.790,0.0,-2.2,9.0,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:10.290,0.0,-2.2,8.5,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:10.790,-0.1,-2.3,8.5,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:11.290,0.0,-2.2,8.9,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:11.790,0.0,-2.3,8.9,72,4.9,0.00,-4,-3,1024,3,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:12.290,0.0,-2.2,8.9,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:12.790,0.0,-2.2,8.4,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:13.290,0.0,-2.1,8.4,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:13.790,0.0,-2.2,8.4,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:14.290,0.1,-2.1,8.5,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:14.790,0.0,-2.1,8.8,70,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:15.290,0.1,-2.1,9.2,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:15.790,0.0,-2.0,9.0,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:16.300,0.1,-1.9,9.3,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:16.800,0.0,-2.0,9.1,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:17.300,0.0,-2.0,9.4,71,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:17.800,0.0,-2.0,9.5,70,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:18.300,0.0,-1.9,9.4,70,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:18.800,0.0,-2.0,9.3,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:19.300,0.0,-2.0,9.0,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:19.800,0.0,-2.0,8.9,72,4.9,0.00,-4,-3,1024,3,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:20.300,0.0,-1.9,9.0,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:20.800,0.0,-1.9,9.0,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:21.300,0.0,-1.9,9.0,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:21.800,0.0,-2.0,8.6,71,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:22.300,0.0,-2.0,8.8,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:22.800,0.0,-1.9,8.7,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:23.300,0.0,-2.0,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:23.800,0.0,-1.9,8.8,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:24.300,0.0,-1.9,9.0,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:24.800,0.0,-2.0,9.0,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:25.300,0.0,-1.9,9.5,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:25.800,0.0,-2.0,9.4,70,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:26.300,0.0,-2.0,10.2,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:26.810,0.0,-2.0,9.7,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:27.310,0.0,-2.0,10.2,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:27.810,0.0,-2.0,9.6,71,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:28.310,0.0,-2.0,9.4,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:28.810,0.0,-2.0,9.3,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:29.310,0.0,-2.0,9.1,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:29.810,0.0,-2.0,9.0,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:30.310,0.0,-2.1,9.2,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:30.810,0.0,-2.1,9.1,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:31.310,0.0,-2.1,9.1,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:31.810,0.0,-2.1,8.9,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:32.310,0.0,-2.0,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:32.810,0.0,-2.0,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:33.310,0.0,-2.1,8.9,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:33.810,0.0,-2.0,9.0,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:34.310,0.0,-2.1,8.9,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:34.810,0.0,-2.1,8.9,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:35.310,-0.1,-2.2,8.9,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:35.810,0.0,-2.1,9.1,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:36.310,0.0,-2.1,9.7,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:36.810,-0.1,-2.2,9.6,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:37.310,-0.1,-2.2,10.3,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:37.810,0.0,-2.2,10.2,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:38.310,0.1,-2.1,9.4,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:38.810,0.0,-2.2,9.3,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:39.310,0.0,-2.1,9.0,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:39.810,-0.1,-2.3,8.8,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:40.310,0.1,-2.1,8.8,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:40.810,0.0,-2.1,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:41.320,0.0,-2.2,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:41.820,0.0,-2.2,8.9,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:42.320,0.0,-2.1,8.8,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:42.820,0.1,-2.1,8.7,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:43.320,0.0,-2.1,8.7,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:43.820,0.0,-2.1,8.7,72,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:44.320,0.0,-2.1,8.7,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:44.820,0.0,-2.1,8.9,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:45.320,0.0,-2.2,9.2,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:45.820,0.0,-2.1,9.1,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:46.330,0.0,-2.1,9.1,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:46.830,0.0,-2.0,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:47.330,0.0,-2.1,8.9,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:47.830,0.0,-2.2,9.4,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:48.330,0.0,-2.2,9.4,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:48.830,0.0,-2.1,9.7,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:49.330,0.0,-2.2,9.2,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:49.830,0.0,-2.2,8.7,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:50.330,0.1,-2.0,8.6,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:50.830,0.0,-2.1,8.7,71,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:51.330,0.0,-2.1,8.5,70,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:51.830,0.0,-2.1,8.6,70,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:52.330,0.1,-2.0,8.6,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:52.830,0.0,-2.0,8.5,71,4.9,0.00,-4,-3,1024,3,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:53.330,-0.1,-2.1,8.5,70,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:53.830,0.0,-2.1,8.6,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:54.330,0.0,-2.1,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:54.830,0.0,-2.1,8.6,72,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:55.330,0.0,-2.1,8.6,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:55.830,0.0,-2.0,8.7,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:56.330,0.0,-2.0,8.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:56.830,0.0,-2.1,8.8,70,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:57.340,0.1,-2.0,9.1,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:57.840,0.0,-2.0,9.5,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:58.340,0.0,-2.0,9.7,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:58.840,-0.1,-2.0,9.7,70,4.9,0.00,-4,-3,1024,3,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:59.340,0.0,-2.0,9.8,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:16:59.840,0.0,-1.9,9.1,71,4.9,0.00,-4,-3,1024,4,-723,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:17:00.340,0.0,-2.0,9.4,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:17:00.840,-0.1,-2.1,9.0,72,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:17:01.340,0.0,-2.0,9.1,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
2019-10-11,16:17:01.840,0.0,-2.0,8.8,71,4.9,0.00,-4,-3,1024,4,-722,204,-1024,-1024,1024,1,1,1,1,0,-1,0,-1,0x0000000000002000,7.9
